date,decision,entry_time,entry_price,SL,TP,exit_time,exit_price,exit_reason,pnl_pts,pnl_usd,notes,pnl_usd_filled,equity,equity_peak,drawdown,year,month,equity_shift,cum_long,cum_short,cost_commission_usd,cost_spreadslip_usd,cost_total_usd,pnl_usd_net,equity_net,equity_net_peak,drawdown_net
2023-10-06,long,10:22,14653.179,14628.179,14728.179,10:31:00,14728.179,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,407023.2000000003,407023.2000000003,0.0,2023,10,401023.2000000003,117747.84000000014,189275.36000000022,0.0,60.0,60.0,5940.0,365323.20000000036,365563.20000000036,240.0
2023-10-09,long,10:22,14910.259,14885.259,14985.259,10:30:00,14885.259,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,405023.2000000003,407023.2000000003,2000.0,2023,10,407023.2000000003,115747.84000000014,189275.36000000022,0.0,60.0,60.0,-2060.0,363263.20000000036,365563.20000000036,2300.0
2023-10-10,long,10:22,15128.569,15103.569,15203.569,11:08:00,15203.569,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,411023.2000000003,411023.2000000003,0.0,2023,10,405023.2000000003,121747.84000000014,189275.36000000022,0.0,60.0,60.0,5940.0,369203.20000000036,369203.20000000036,0.0
2023-10-11,short,10:22,15189.529,15214.529,15114.529,10:52:00,15214.529,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,409023.2000000003,411023.2000000003,2000.0,2023,10,411023.2000000003,121747.84000000014,187275.36000000022,0.0,60.0,60.0,-2060.0,367143.20000000036,369203.20000000036,2060.0
2023-10-12,long,10:22,15310.729,15285.729,15385.729,10:29:00,15285.729,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,407023.2000000003,411023.2000000003,4000.0,2023,10,409023.2000000003,119747.84000000014,187275.36000000022,0.0,60.0,60.0,-2060.0,365083.20000000036,369203.20000000036,4120.0
2023-10-13,short,10:22,15157.809,15182.809,15082.809,10:52:00,15082.809,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,413023.2000000003,413023.2000000003,0.0,2023,10,407023.2000000003,119747.84000000014,193275.36000000022,0.0,60.0,60.0,5940.0,371023.20000000036,371023.20000000036,0.0
2023-10-16,long,10:22,15159.219,15134.219,15234.219,12:00:00,15142.799,time,-16.419999999998254,-1313.5999999998603,Conservative tie-break; checks start after entry bar.,-1313.5999999998603,411709.60000000044,413023.2000000003,1313.5999999998603,2023,10,413023.2000000003,118434.24000000028,193275.36000000022,0.0,60.0,60.0,-1373.5999999998603,369649.6000000005,371023.20000000036,1373.5999999998603
2023-10-17,long,10:22,15065.219,15040.219,15140.219,11:34:00,15140.219,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,417709.60000000044,417709.60000000044,0.0,2023,10,411709.60000000044,124434.24000000028,193275.36000000022,0.0,60.0,60.0,5940.0,375589.6000000005,375589.6000000005,0.0
2023-10-18,long,10:22,15095.209,15070.209,15170.209,10:26:00,15070.209,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,415709.60000000044,417709.60000000044,2000.0,2023,10,417709.60000000044,122434.24000000028,193275.36000000022,0.0,60.0,60.0,-2060.0,373529.6000000005,375589.6000000005,2060.0
2023-10-19,short,10:22,14936.579,14961.579,14861.579,11:18:00,14861.579,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,421709.60000000044,421709.60000000044,0.0,2023,10,415709.60000000044,122434.24000000028,199275.36000000022,0.0,60.0,60.0,5940.0,379469.6000000005,379469.6000000005,0.0
2023-10-20,short,10:22,14687.379,14712.379,14612.379,10:51:00,14612.379,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,427709.60000000044,427709.60000000044,0.0,2023,10,421709.60000000044,122434.24000000028,205275.36000000022,0.0,60.0,60.0,5940.0,385409.6000000005,385409.6000000005,0.0
2023-10-23,long,10:22,14558.749,14533.749,14633.749,11:15:00,14633.749,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,433709.60000000044,433709.60000000044,0.0,2023,10,427709.60000000044,128434.24000000028,205275.36000000022,0.0,60.0,60.0,5940.0,391349.6000000005,391349.6000000005,0.0
2023-10-24,long,10:22,14712.089,14687.089,14787.089,11:36:00,14687.089,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,431709.60000000044,433709.60000000044,2000.0,2023,10,433709.60000000044,126434.24000000028,205275.36000000022,0.0,60.0,60.0,-2060.0,389289.6000000005,391349.6000000005,2060.0
2023-10-25,short,10:22,14528.699,14553.699,14453.699,10:39:00,14553.699,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,429709.60000000044,433709.60000000044,4000.0,2023,10,431709.60000000044,126434.24000000028,203275.36000000022,0.0,60.0,60.0,-2060.0,387229.6000000005,391349.6000000005,4120.0
2023-10-26,short,10:22,14202.809,14227.809,14127.809,10:28:00,14227.809,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,427709.60000000044,433709.60000000044,6000.0,2023,10,429709.60000000044,126434.24000000028,201275.36000000022,0.0,60.0,60.0,-2060.0,385169.6000000005,391349.6000000005,6180.0
2023-10-27,none,10:22,14249.539,,,10:22,14249.539,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,427709.60000000044,433709.60000000044,6000.0,2023,10,427709.60000000044,126434.24000000028,201275.36000000022,0.0,0.0,0.0,0.0,385169.6000000005,391349.6000000005,6180.0
2023-10-30,none,10:22,14249.019,,,10:22,14249.019,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,427709.60000000044,433709.60000000044,6000.0,2023,10,427709.60000000044,126434.24000000028,201275.36000000022,0.0,0.0,0.0,0.0,385169.6000000005,391349.6000000005,6180.0
2023-10-31,none,10:22,14317.779,,,10:22,14317.779,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,427709.60000000044,433709.60000000044,6000.0,2023,10,427709.60000000044,126434.24000000028,201275.36000000022,0.0,0.0,0.0,0.0,385169.6000000005,391349.6000000005,6180.0
2023-11-01,short,10:22,14503.109,14528.109,14428.109,10:54:00,14528.109,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,425709.60000000044,433709.60000000044,8000.0,2023,11,427709.60000000044,126434.24000000028,199275.36000000022,0.0,60.0,60.0,-2060.0,383109.6000000005,391349.6000000005,8240.0
2023-11-02,long,10:22,14870.039,14845.039,14945.039,11:17:00,14845.039,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,423709.60000000044,433709.60000000044,10000.0,2023,11,425709.60000000044,124434.24000000028,199275.36000000022,0.0,60.0,60.0,-2060.0,381049.6000000005,391349.6000000005,10300.0
2023-11-03,long,10:22,15034.099,15009.099,15109.099,11:26:00,15109.099,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,429709.60000000044,433709.60000000044,4000.0,2023,11,423709.60000000044,130434.24000000028,199275.36000000022,0.0,60.0,60.0,5940.0,386989.6000000005,391349.6000000005,4360.0
2023-11-06,none,10:22,15147.689,,,10:22,15147.689,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,429709.60000000044,433709.60000000044,4000.0,2023,11,429709.60000000044,130434.24000000028,199275.36000000022,0.0,0.0,0.0,0.0,386989.6000000005,391349.6000000005,4360.0
2023-11-07,long,10:22,15234.259,15209.259,15309.259,10:51:00,15309.259,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,435709.60000000044,435709.60000000044,0.0,2023,11,429709.60000000044,136434.24000000028,199275.36000000022,0.0,60.0,60.0,5940.0,392929.6000000005,392929.6000000005,0.0
2023-11-08,short,10:22,15273.709,15298.709,15198.709,12:00:00,15258.089,time,15.6200000000008,1249.600000000064,Conservative tie-break; checks start after entry bar.,1249.600000000064,436959.20000000054,436959.20000000054,0.0,2023,11,435709.60000000044,136434.24000000028,200524.96000000028,0.0,60.0,60.0,1189.600000000064,394119.20000000054,394119.20000000054,0.0
2023-11-09,short,10:22,15307.919,15332.919,15232.919,11:03:00,15332.919,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,434959.20000000054,436959.20000000054,2000.0,2023,11,436959.20000000054,136434.24000000028,198524.96000000028,0.0,60.0,60.0,-2060.0,392059.20000000054,394119.20000000054,2060.0
2023-11-10,none,10:22,15287.749,,,10:22,15287.749,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,434959.20000000054,436959.20000000054,2000.0,2023,11,434959.20000000054,136434.24000000028,198524.96000000028,0.0,0.0,0.0,0.0,392059.20000000054,394119.20000000054,2060.0
2023-11-13,long,10:22,15449.269,15424.269,15524.269,12:00:00,15507.289,time,58.02000000000044,4641.600000000035,Conservative tie-break; checks start after entry bar.,4641.600000000035,439600.80000000057,439600.80000000057,0.0,2023,11,434959.20000000054,141075.84000000032,198524.96000000028,0.0,60.0,60.0,4581.600000000035,396640.80000000057,396640.80000000057,0.0
2023-11-14,long,10:22,15793.719,15768.719,15868.719,12:00:00,15779.119,time,-14.599999999998545,-1167.9999999998836,Conservative tie-break; checks start after entry bar.,-1167.9999999998836,438432.8000000007,439600.80000000057,1167.9999999998836,2023,11,439600.80000000057,139907.84000000043,198524.96000000028,0.0,60.0,60.0,-1227.9999999998836,395412.8000000007,396640.80000000057,1227.9999999998836
2023-11-15,none,10:22,15878.369,,,10:22,15878.369,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,438432.8000000007,439600.80000000057,1167.9999999998836,2023,11,438432.8000000007,139907.84000000043,198524.96000000028,0.0,0.0,0.0,0.0,395412.8000000007,396640.80000000057,1227.9999999998836
2023-11-16,none,10:22,15801.527,,,10:22,15801.527,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,438432.8000000007,439600.80000000057,1167.9999999998836,2023,11,438432.8000000007,139907.84000000043,198524.96000000028,0.0,0.0,0.0,0.0,395412.8000000007,396640.80000000057,1227.9999999998836
2023-11-17,long,10:22,15808.599,15783.599,15883.599,10:46:00,15783.599,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,436432.8000000007,439600.80000000057,3167.9999999998836,2023,11,438432.8000000007,137907.84000000043,198524.96000000028,0.0,60.0,60.0,-2060.0,393352.8000000007,396640.80000000057,3287.9999999998836
2023-11-20,long,10:22,15908.579,15883.579,15983.579,10:24:00,15883.579,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,434432.8000000007,439600.80000000057,5167.999999999884,2023,11,436432.8000000007,135907.84000000043,198524.96000000028,0.0,60.0,60.0,-2060.0,391292.8000000007,396640.80000000057,5347.999999999884
2023-11-21,short,10:22,15902.899,15927.899,15827.899,12:00:00,15906.359,time,-3.460000000000946,-276.80000000007567,Conservative tie-break; checks start after entry bar.,-276.80000000007567,434156.0000000006,439600.80000000057,5444.799999999988,2023,11,434432.8000000007,135907.84000000043,198248.1600000002,0.0,60.0,60.0,-336.80000000007567,390956.0000000006,396640.80000000057,5684.799999999988
2023-11-22,short,10:22,15997.627,16022.627,15922.627,10:30:00,16022.627,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,432156.0000000006,439600.80000000057,7444.799999999988,2023,11,434156.0000000006,135907.84000000043,196248.1600000002,0.0,60.0,60.0,-2060.0,388896.0000000006,396640.80000000057,7744.799999999988
2023-11-24,short,10:22,15957.609,15982.609,15882.609,12:00:00,15971.709,time,-14.100000000000364,-1128.000000000029,Conservative tie-break; checks start after entry bar.,-1128.000000000029,431028.0000000006,439600.80000000057,8572.799999999988,2023,11,432156.0000000006,135907.84000000043,195120.16000000018,0.0,60.0,60.0,-1188.000000000029,387708.0000000006,396640.80000000057,8932.799999999988
2023-11-27,long,10:22,15974.289,15949.289,16049.289,12:00:00,16007.819,time,33.529999999998836,2682.399999999907,Conservative tie-break; checks start after entry bar.,2682.399999999907,433710.4000000005,439600.80000000057,5890.4000000000815,2023,11,431028.0000000006,138590.24000000034,195120.16000000018,0.0,60.0,60.0,2622.399999999907,390330.4000000005,396640.80000000057,6310.4000000000815
2023-11-28,long,10:22,15952.259,15927.259,16027.259,11:34:00,16027.259,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,439710.4000000005,439710.4000000005,0.0,2023,11,433710.4000000005,144590.24000000034,195120.16000000018,0.0,60.0,60.0,5940.0,396270.4000000005,396640.80000000057,370.4000000000815
2023-11-30,short,10:22,15941.999,15966.999,15866.999,10:42:00,15866.999,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,445710.4000000005,445710.4000000005,0.0,2023,11,439710.4000000005,144590.24000000034,201120.16000000018,0.0,60.0,60.0,5940.0,402210.4000000005,402210.4000000005,0.0
2023-12-01,none,10:22,15865.009,,,10:22,15865.009,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,445710.4000000005,445710.4000000005,0.0,2023,12,445710.4000000005,144590.24000000034,201120.16000000018,0.0,0.0,0.0,0.0,402210.4000000005,402210.4000000005,0.0
2023-12-04,short,10:22,15755.589,15780.589,15680.589,11:52:00,15780.589,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,443710.4000000005,445710.4000000005,2000.0,2023,12,445710.4000000005,144590.24000000034,199120.16000000018,0.0,60.0,60.0,-2060.0,400150.4000000005,402210.4000000005,2060.0
2023-12-05,long,10:22,15896.629,15871.629,15971.629,10:25:00,15871.629,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,441710.4000000005,445710.4000000005,4000.0,2023,12,443710.4000000005,142590.24000000034,199120.16000000018,0.0,60.0,60.0,-2060.0,398090.4000000005,402210.4000000005,4120.0
2023-12-06,short,10:22,15912.489,15937.489,15837.489,12:00:00,15883.399,time,29.090000000000146,2327.2000000000116,Conservative tie-break; checks start after entry bar.,2327.2000000000116,444037.6000000005,445710.4000000005,1672.7999999999884,2023,12,441710.4000000005,142590.24000000034,201447.3600000002,0.0,60.0,60.0,2267.2000000000116,400357.6000000005,402210.4000000005,1852.7999999999884
2023-12-07,long,10:22,15970.879,15945.879,16045.879,11:15:00,15945.879,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,442037.6000000005,445710.4000000005,3672.7999999999884,2023,12,444037.6000000005,140590.24000000034,201447.3600000002,0.0,60.0,60.0,-2060.0,398297.6000000005,402210.4000000005,3912.7999999999884
2023-12-08,long,10:22,16087.869,16062.869,16162.869,10:31:00,16062.869,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,440037.6000000005,445710.4000000005,5672.799999999988,2023,12,442037.6000000005,138590.24000000034,201447.3600000002,0.0,60.0,60.0,-2060.0,396237.6000000005,402210.4000000005,5972.799999999988
2023-12-11,long,10:22,16145.249,16120.249,16220.249,11:21:00,16120.249,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,438037.6000000005,445710.4000000005,7672.799999999988,2023,12,440037.6000000005,136590.24000000034,201447.3600000002,0.0,60.0,60.0,-2060.0,394177.6000000005,402210.4000000005,8032.799999999988
2023-12-12,long,10:22,16256.709,16231.709,16331.709,12:00:00,16260.139,time,3.429999999998472,274.39999999987776,Conservative tie-break; checks start after entry bar.,274.39999999987776,438312.00000000035,445710.4000000005,7398.40000000014,2023,12,438037.6000000005,136864.64000000022,201447.3600000002,0.0,60.0,60.0,214.39999999987776,394392.00000000035,402210.4000000005,7818.40000000014
2023-12-13,none,10:22,16410.129,,,10:22,16410.129,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,438312.00000000035,445710.4000000005,7398.40000000014,2023,12,438312.00000000035,136864.64000000022,201447.3600000002,0.0,0.0,0.0,0.0,394392.00000000035,402210.4000000005,7818.40000000014
2023-12-14,short,10:22,16586.829,16611.829,16511.829,12:00:00,16565.269,time,21.56000000000131,1724.8000000001048,Conservative tie-break; checks start after entry bar.,1724.8000000001048,440036.80000000045,445710.4000000005,5673.600000000035,2023,12,438312.00000000035,136864.64000000022,203172.1600000003,0.0,60.0,60.0,1664.8000000001048,396056.80000000045,402210.4000000005,6153.600000000035
2023-12-15,long,10:22,16638.719,16613.719,16713.719,12:00:00,16649.309,time,10.590000000000146,847.2000000000116,Conservative tie-break; checks start after entry bar.,847.2000000000116,440884.00000000047,445710.4000000005,4826.400000000023,2023,12,440036.80000000045,137711.84000000023,203172.1600000003,0.0,60.0,60.0,787.2000000000116,396844.00000000047,402210.4000000005,5366.400000000023
2023-12-18,long,10:22,16676.839,16651.839,16751.839,11:00:00,16651.839,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,438884.00000000047,445710.4000000005,6826.400000000023,2023,12,440884.00000000047,135711.84000000023,203172.1600000003,0.0,60.0,60.0,-2060.0,394784.00000000047,402210.4000000005,7426.400000000023
2023-12-19,long,10:22,16784.619,16759.619,16859.619,10:40:00,16759.619,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,436884.00000000047,445710.4000000005,8826.400000000023,2023,12,438884.00000000047,133711.84000000023,203172.1600000003,0.0,60.0,60.0,-2060.0,392724.00000000047,402210.4000000005,9486.400000000023
2023-12-20,long,10:22,16839.019,16814.019,16914.019,12:00:00,16837.999,time,-1.0200000000004366,-81.60000000003492,Conservative tie-break; checks start after entry bar.,-81.60000000003492,436802.40000000043,445710.4000000005,8908.000000000058,2023,12,436884.00000000047,133630.2400000002,203172.1600000003,0.0,60.0,60.0,-141.60000000003492,392582.40000000043,402210.4000000005,9628.000000000058
2023-12-21,none,10:22,16726.389,,,10:22,16726.389,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,436802.40000000043,445710.4000000005,8908.000000000058,2023,12,436802.40000000043,133630.2400000002,203172.1600000003,0.0,0.0,0.0,0.0,392582.40000000043,402210.4000000005,9628.000000000058
2023-12-22,none,10:22,16816.759,,,10:22,16816.759,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,436802.40000000043,445710.4000000005,8908.000000000058,2023,12,436802.40000000043,133630.2400000002,203172.1600000003,0.0,0.0,0.0,0.0,392582.40000000043,402210.4000000005,9628.000000000058
2023-12-26,long,10:22,16848.559,16823.559,16923.559,12:00:00,16846.839,time,-1.7200000000011642,-137.60000000009313,Conservative tie-break; checks start after entry bar.,-137.60000000009313,436664.80000000034,445710.4000000005,9045.600000000151,2023,12,436802.40000000043,133492.6400000001,203172.1600000003,0.0,60.0,60.0,-197.60000000009313,392384.80000000034,402210.4000000005,9825.600000000151
2023-12-27,short,10:22,16870.729,16895.729,16795.729,11:43:00,16895.729,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,434664.80000000034,445710.4000000005,11045.600000000151,2023,12,436664.80000000034,133492.6400000001,201172.1600000003,0.0,60.0,60.0,-2060.0,390324.80000000034,402210.4000000005,11885.600000000151
2023-12-28,short,10:22,16929.299,16954.299,16854.299,12:00:00,16923.819,time,5.479999999999563,438.3999999999651,Conservative tie-break; checks start after entry bar.,438.3999999999651,435103.2000000003,445710.4000000005,10607.200000000186,2023,12,434664.80000000034,133492.6400000001,201610.56000000026,0.0,60.0,60.0,378.3999999999651,390703.2000000003,402210.4000000005,11507.200000000186
2023-12-29,none,10:22,16899.919,,,10:22,16899.919,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,435103.2000000003,445710.4000000005,10607.200000000186,2023,12,435103.2000000003,133492.6400000001,201610.56000000026,0.0,0.0,0.0,0.0,390703.2000000003,402210.4000000005,11507.200000000186
2024-01-02,short,10:22,16570.629,16595.629,16495.629,11:37:00,16595.629,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,433103.2000000003,445710.4000000005,12607.200000000186,2024,1,435103.2000000003,133492.6400000001,199610.56000000026,0.0,60.0,60.0,-2060.0,388643.2000000003,402210.4000000005,13567.200000000186
2024-01-03,short,10:22,16384.649,16409.649,16309.649000000001,10:25:00,16409.649,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,431103.2000000003,445710.4000000005,14607.200000000186,2024,1,433103.2000000003,133492.6400000001,197610.56000000026,0.0,60.0,60.0,-2060.0,386583.2000000003,402210.4000000005,15627.200000000186
2024-01-04,long,10:22,16350.159,16325.159,16425.159,12:00:00,16361.509,time,11.350000000000364,908.0000000000291,Conservative tie-break; checks start after entry bar.,908.0000000000291,432011.2000000003,445710.4000000005,13699.200000000186,2024,1,431103.2000000003,134400.64000000013,197610.56000000026,0.0,60.0,60.0,848.0000000000291,387431.2000000003,402210.4000000005,14779.200000000186
2024-01-05,long,10:22,16365.979,16340.979,16440.979,11:48:00,16340.979,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,430011.2000000003,445710.4000000005,15699.200000000186,2024,1,432011.2000000003,132400.64000000013,197610.56000000026,0.0,60.0,60.0,-2060.0,385371.2000000003,402210.4000000005,16839.200000000186
2024-01-08,long,10:22,16478.339,16453.339,16553.339,12:00:00,16523.289,time,44.95000000000073,3596.000000000058,Conservative tie-break; checks start after entry bar.,3596.000000000058,433607.20000000036,445710.4000000005,12103.200000000128,2024,1,430011.2000000003,135996.6400000002,197610.56000000026,0.0,60.0,60.0,3536.000000000058,388907.20000000036,402210.4000000005,13303.200000000128
2024-01-09,long,10:22,16585.839,16560.839,16660.839,10:32:00,16560.839,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,431607.20000000036,445710.4000000005,14103.200000000128,2024,1,433607.20000000036,133996.6400000002,197610.56000000026,0.0,60.0,60.0,-2060.0,386847.20000000036,402210.4000000005,15363.200000000128
2024-01-10,none,10:22,16693.599,,,10:22,16693.599,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,431607.20000000036,445710.4000000005,14103.200000000128,2024,1,431607.20000000036,133996.6400000002,197610.56000000026,0.0,0.0,0.0,0.0,386847.20000000036,402210.4000000005,15363.200000000128
2024-01-11,short,10:22,16745.289,16770.289,16670.289,10:31:00,16770.289,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,429607.20000000036,445710.4000000005,16103.200000000128,2024,1,431607.20000000036,133996.6400000002,195610.56000000026,0.0,60.0,60.0,-2060.0,384787.20000000036,402210.4000000005,17423.200000000128
2024-01-12,short,10:22,16816.609,16841.609,16741.609,10:30:00,16841.609,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,427607.20000000036,445710.4000000005,18103.200000000128,2024,1,429607.20000000036,133996.6400000002,193610.56000000026,0.0,60.0,60.0,-2060.0,382727.20000000036,402210.4000000005,19483.200000000128
2024-01-15,none,10:22,16811.089,,,10:22,16811.089,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,427607.20000000036,445710.4000000005,18103.200000000128,2024,1,427607.20000000036,133996.6400000002,193610.56000000026,0.0,0.0,0.0,0.0,382727.20000000036,402210.4000000005,19483.200000000128
2024-01-16,long,10:22,16850.043,16825.043,16925.043,11:00:00,16825.043,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,425607.20000000036,445710.4000000005,20103.200000000128,2024,1,427607.20000000036,131996.6400000002,193610.56000000026,0.0,60.0,60.0,-2060.0,380667.20000000036,402210.4000000005,21543.200000000128
2024-01-17,short,10:22,16595.808,16620.808,16520.808,10:25:00,16620.808,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,423607.20000000036,445710.4000000005,22103.200000000128,2024,1,425607.20000000036,131996.6400000002,191610.56000000026,0.0,60.0,60.0,-2060.0,378607.20000000036,402210.4000000005,23603.200000000128
2024-01-18,none,10:22,16901.521,,,10:22,16901.521,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,423607.20000000036,445710.4000000005,22103.200000000128,2024,1,423607.20000000036,131996.6400000002,191610.56000000026,0.0,0.0,0.0,0.0,378607.20000000036,402210.4000000005,23603.200000000128
2024-01-19,none,10:22,17066.776,,,10:22,17066.776,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,423607.20000000036,445710.4000000005,22103.200000000128,2024,1,423607.20000000036,131996.6400000002,191610.56000000026,0.0,0.0,0.0,0.0,378607.20000000036,402210.4000000005,23603.200000000128
2024-01-22,short,10:22,17381.575,17406.575,17306.575,12:00:00,17373.198,time,8.377000000000407,670.1600000000326,Conservative tie-break; checks start after entry bar.,670.1600000000326,424277.3600000004,445710.4000000005,21433.040000000095,2024,1,423607.20000000036,131996.6400000002,192280.7200000003,0.0,60.0,60.0,610.1600000000326,379217.3600000004,402210.4000000005,22993.040000000095
2024-01-23,none,10:22,17323.319,,,10:22,17323.319,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,424277.3600000004,445710.4000000005,21433.040000000095,2024,1,424277.3600000004,131996.6400000002,192280.7200000003,0.0,0.0,0.0,0.0,379217.3600000004,402210.4000000005,22993.040000000095
2024-01-24,long,10:22,17577.11,17552.11,17652.11,12:00:00,17625.409,time,48.29899999999907,3863.9199999999255,Conservative tie-break; checks start after entry bar.,3863.9199999999255,428141.2800000003,445710.4000000005,17569.12000000017,2024,1,424277.3600000004,135860.5600000001,192280.7200000003,0.0,60.0,60.0,3803.9199999999255,383021.2800000003,402210.4000000005,19189.12000000017
2024-01-25,long,10:22,17606.798,17581.798,17681.798,10:35:00,17581.798,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,426141.2800000003,445710.4000000005,19569.12000000017,2024,1,428141.2800000003,133860.5600000001,192280.7200000003,0.0,60.0,60.0,-2060.0,380961.2800000003,402210.4000000005,21249.12000000017
2024-01-26,long,10:22,17441.797,17416.797,17516.797,12:00:00,17496.319,time,54.522000000000844,4361.7600000000675,Conservative tie-break; checks start after entry bar.,4361.7600000000675,430503.0400000004,445710.4000000005,15207.360000000102,2024,1,426141.2800000003,138222.32000000018,192280.7200000003,0.0,60.0,60.0,4301.7600000000675,385263.0400000004,402210.4000000005,16947.360000000102
2024-01-29,short,10:22,17428.289,17453.289,17353.289,10:30:00,17453.289,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,428503.0400000004,445710.4000000005,17207.360000000102,2024,1,430503.0400000004,138222.32000000018,190280.7200000003,0.0,60.0,60.0,-2060.0,383203.0400000004,402210.4000000005,19007.360000000102
2024-01-30,short,10:22,17545.275,17570.275,17470.275,12:00:00,17534.575,time,10.700000000000728,856.0000000000582,Conservative tie-break; checks start after entry bar.,856.0000000000582,429359.04000000044,445710.4000000005,16351.360000000044,2024,1,428503.0400000004,138222.32000000018,191136.72000000035,0.0,60.0,60.0,796.0000000000582,383999.04000000044,402210.4000000005,18211.360000000044
2024-01-31,short,10:22,17241.52,17266.52,17166.52,12:00:00,17239.497,time,2.0230000000010477,161.84000000008382,Conservative tie-break; checks start after entry bar.,161.84000000008382,429520.8800000005,445710.4000000005,16189.51999999996,2024,1,429359.04000000044,138222.32000000018,191298.56000000043,0.0,60.0,60.0,101.84000000008382,384100.8800000005,402210.4000000005,18109.51999999996
2024-02-01,long,10:22,17226.91,17201.91,17301.91,10:54:00,17201.91,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,427520.8800000005,445710.4000000005,18189.51999999996,2024,2,429520.8800000005,136222.32000000018,191298.56000000043,0.0,60.0,60.0,-2060.0,382040.8800000005,402210.4000000005,20169.51999999996
2024-02-02,long,10:22,17513.808,17488.808,17588.808,10:27:00,17488.808,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,425520.8800000005,445710.4000000005,20189.51999999996,2024,2,427520.8800000005,134222.32000000018,191298.56000000043,0.0,60.0,60.0,-2060.0,379980.8800000005,402210.4000000005,22229.51999999996
